id;de;fr;en;it;
A09.5;"Du hast sehr viele verschiedene Arten von Wildpflanzen gefunden. <br><strong>Pflege-Tipp:</strong><br>  Wiesen mit heimischen Wildpflanzen sollten erst gemäht werden, wenn sie verblüht sind. Lass die abgeschnittenen Pflanzen ein bis zwei Tage liegen. So können ihre Samen abfallen und sich verbreiten.";"Tu as trouvé de très nombreuses espèces de plantes sauvages. <br><strong>Conseil d'entretien :</strong><br> les prairies avec des plantes sauvages indigènes ne doivent être fauchées que lorsqu'elles sont fanées. Laisse sur place les plantes coupées un ou deux jours. Ainsi, leurs graines peuvent tomber et se répandre.";You have found a lot of different kinds of wild plants. <br><strong>Care Tip:</strong><br> Meadows with native wild plants should not be mowed until they have faded. Leave the cut plants for a day or two. This will allow their seeds to fall off and spread;Avete trovato molte specie diverse di piante selvatiche. <br><strong>Consiglio per la cura:</strong><br> I prati con piante selvatiche autoctone devono essere falciati solo quando le piante sono appassite. Lasciate le piante tagliate sul suolo per uno o due giorni. In questo modo i semi cadranno e si diffonderanno.;
A10.0;Du hast keine Angaben schädlichen gebietsfremden Pflanzen gemacht. Solche schädlichen gebietsfremden Pflanzen sind verboten. <br><strong>Verbesserungs-Tipp:</strong><br> Entferne diese Pflanzen<br><br>mitsamt der Wurzel. Befolge dabei die Anweisungen von <strong><a href=http://www.neophyten-schweiz.ch" target="_blank">http://www.neophyten-schweiz.ch</a></strong> Beilage: <a href=""Praxishilfe_invasive_Neophyten_ANJF_20_ZH.pdf"" target=""_blank"">Neophytenarten</a>.";"Tu n'as pas indiqué de plante exotique. Les plantes exotiques envahissantes sont interdites. <br><strong>Conseil d'amélioration :</strong><br> enlève ces plantes<br><br>avec leurs racines. Pour cela, suis les instructions de <strong><a href=""http://www.neophytes-envahissantes.ch"" target=""_blank"">http://www.neophytes-envahissantes.ch</a></strong> Annexe : <a href=""https://www.infoflora.ch/fr/neophytes/listes-et-fiches.html"" target=""_blank"">Espèces néophytes</a>";You did not specify noxious alien plants. Such harmful alien plants are prohibited. <br><strong>Improvement Tip:</strong><br>Remove these plants<br><br>along with the root. Follow instructions from <strong><a href="http://www.neophyten-schweiz.ch" target="_blank">http://www.neophyten-schweiz.ch</a></strong> insert: <a href="Praxishilfe_invasive_Neophyten_ANJF_20_ZH.pdf" target="_blank">Neophyte species</a>.;Non sono state indicate piante neofite dannose nell'area studiata. Tali piante sono vietate. <br><strong>Consiglio per migliorare la situazione:</strong><br>Eliminate queste piante<br><br>insieme alla radice. Seguire le istruzioni del <strong><a href="http://www.neophyten-schweiz.ch/index.php?l=I&p=3" target="_blank">http://www.neophyten-schweiz.ch/index.php?l=I&p=3</a></strong> Supplemento: <a href="https://www4.ti.ch/fileadmin/GENERALE/organismi/documenti/Guida_alle_neofite_invasive_Schede_informative.pdf" target="_blank">Specie neofite</a>.;
A10.1;"Super! Du hast auf der untersuchten Fläche keine schädlichen gebietsfremden Pflanzen gefunden. Pflege-Tipp Schau, dass auch weiterhin keine schädlichen gebietsfremden Pflanzen wachsen. Wenn du doch eine solche Pflanze entdeckst, dann entferne sie mitsamt der Wurzel.";"Super ! Tu n'as pas trouvé de plante exotique sur la surface examinée. <strong>Conseil d'entretien :</strong><br> veille à ce qu'aucune plante exotique envahissante ne pousse. Si tu en trouves une, élimine-la ainsi que ses racines.";"Great! You didn't find any harmful alien plants in the area you surveyed. Care Tip Make sure that no harmful alien plants continue to grow. If you do find such a plant, remove it along with the root";"Ottimo! Non sono state trovate piante neofite dannose nell'area esaminata. Suggerimento per la cura: assicuratevi che non continuino a crescere piante neofite dannose. Se trovate una pianta di questo tipo, rimuovetela insieme alla radice.";
A10.2;Du hast auf der untersuchten Fläche ein oder mehrere schädliche gebietsfremden Pflanzen gefunden. Solche schädlichen gebietsfremden Pflanzen sind verboten.<br><br><strong>Verbesserungs-Tipp:</strong><br> Entferne diese Pflanzen<br><br>mitsamt der Wurzel. Befolge dabei die Anweisungen von <strong><a href=http://www.neophyten-schweiz.ch" target="_blank">http://www.neophyten-schweiz.ch</a></strong>.";"Tu as trouvé une ou plusieurs plantes exotiques envahissantes sur la surface examinée. Ces plantes  sont interdites.<br><br><strong>Conseil d'amélioration :</strong><br> enlève ces plantes<br><br>avec leurs racines. Pour cela, suis les instructions de <strong><a href=""http://www.neophytes-envahissantes.ch"" target=""_blank"">http://www.neophytes-envahissantes.ch</a></strong>.";You have found one or more noxious alien plants in the surveyed area. Such noxious alien plants are prohibited.<br><br><strong>Improvement Tip:</strong><br>Remove these plants<br><br>along with the root. Follow the instructions from <strong><a href="http://www.neophyten-schweiz.ch" target="_blank">http://www.neophyten-schweiz.ch</a></strong>.;Nell'area esaminata sono state trovate una o più piante neofite dannose. Tali piante sono vietate.<br><br><strong>Suggerimento per migliorare la situazione:</strong><br>Rimuovete queste piante con le loro radici. Seguire le istruzioni di <strong><a href="http://www.neophyten-schweiz.ch/index.php?l=I&p=3" target="_blank">http://www.neophyten-schweiz.ch/index.php?l=I&p=3</a></strong>.;
A11.0;Du hast keine <strong>versiegelten Flächen</strong> markiert. Versiegelte Flächen sind tot. Hier wächst und lebt nichts. Nicht einmal Wasser von Regen kann auf versiegelten Flächen in den Boden versickern.;Tu n'as pas marqué de <strong>surfaces imperméables</strong>. Les surfaces imperméabilisées sont mortes. Rien n'y pousse ni n'y vit. Même l'eau de la pluie ne peut pas s'infiltrer dans le sol sur les surfaces imperméables.;You have not marked <strong>sealed areas</strong>. Sealed areas are dead. Nothing grows or lives here. Not even water from rain can seep into the ground on sealed surfaces;Non avete segnato nessuna <strong>zona sigillata</strong>. Le zone sigillate sono aree morte in cui non cresce e non vive nulla. Nemmeno l'acqua della pioggia riesce a penetrare nel terreno delle superfici sigillate.;
A11.1;"Mehr als die Hälfte des untersuchten Gebietes ist versiegelt. <strong>Versiegelte Flächen</strong> sind tot. Hier wächst und lebt nichts. <br><strong>Verbesserungs-Tipp:</strong><br> Gibt es Möglichkeiten, versiegelte Flächen wie Parkplätze oder Pausenplätze zu öffnen? Beispielsweise können asphaltierte Plätze in Kiesplätze umgewandelt werden. Oder zumindest mit einem Belag aus <strong>Pflastersteinen mit wasserdurchlässigen Zwischenräumen</strong> bedeckt werden. Flachdächer können begrünt werden.";"Plus de la moitié de la zone d'étude est imperméable. <strong>Les surfaces imperméables</strong> sont mortes. Rien n'y pousse ni ne vit ici. <br><strong>Conseil d'amélioration :</strong><br> existe-t-il des possibilités d'ouvrir les surfaces imperméabilisées comme les parkings ou les cours de récréation ? Par exemple, les places asphaltées peuvent être transformées en places de gravier ou du moins être recouvertes d'un revêtement de <strong>pavés avec des espaces perméables</strong>. Les toits plats peuvent être végétalisés.";"More than half of the studied area is sealed. <strong>Sealed areas</strong> are dead. Nothing grows or lives here. <br><strong>Improvement Tip:</strong><br> Are there ways to open up sealed areas such as parking lots or break areas? For example, asphalt lots can be turned into gravel lots. Or at least be covered with a surface of <strong>pavers with water-permeable gaps</strong>. Flat roofs can be landscaped";"Più della metà dell'area esaminata è sigillata. Le <strong>zone sigillate</strong> sono aree morte in cui non cresce e non vive nulla.<br><strong>Suggerimento per migliorare la situazione:</strong><br> Esistono modi per aprire aree sigillate come parcheggi o aree di sosta? Ad esempio, i piazzali asfaltati possono essere trasformati in piazzali di ghiaia. O almeno essere ricoperte da una <strong>pavimentazione con intercapedini permeabili all'acqua</strong>. I tetti piani possono essere rinverditi.";
A11.2;"Etwas weniger als die Hälfte des untersuchten Gebietes ist versiegelt. <strong>Versiegelte Flächen</strong>sind tot. Hier wächst und lebt nichts. <br><strong>Verbesserungs-Tipp:</strong><br> Gibt es Möglichkeiten, versiegelte Flächen wie Parkplätze oder Pausenplätze zu öffnen? Beispielsweise können asphaltierte Plätze in Kiesplätze umgewandelt werden. Oder zumindest mit einem Belag aus <strong>Pflastersteinen mit wasserdurchlässigen Zwischenräumen</strong> bedeckt werden. Flachdächer können begrünt werden. <br><strong>Pflege-Tipp:</strong><br>  Schau, dass keine weiteren Flächen versiegelt werden. Falls man dennoch weitere Flächen versiegelt, dann sollen dafür bereits versiegelte Flächen geöffnet werden.";"Un peu moins de la moitié de la zone d'étude est imperméable. <strong>Les surfaces imperméables</strong>sont mortes. Rien n'y pousse ni n'y vit. <br><strong>Conseil d'amélioration :</strong><br> existe-t-il des possibilités d'ouvrir les surfaces imperméabilisées comme les parkings ou les cours de récréation ? Par exemple, les places asphaltées peuvent être transformées en places de gravier, ou du moins être recouvertes d'un revêtement de <strong>pavés avec des espaces perméables</strong>. Les toits plats peuvent être végétalisés. <br><strong>Conseil d'entretien :</strong><br> veille à ne pas imperméabiliser d'autres surfaces. Si l'on imperméabilise quand même d'autres surfaces, il faut ouvrir les surfaces déjà imperméabilisées.";"Slightly less than half of the area studied is sealed. <strong>Sealed areas</strong>are dead. Nothing grows or lives here. <br><strong>Improvement Tip:</strong><br>Are there ways to open up sealed areas such as parking lots or break areas? For example, asphalt lots can be turned into gravel lots. Or at least be covered with a surface of <strong>pavers with water-permeable gaps</strong>. Flat roofs can be landscaped. <br><strong>Maintenance Tip:</strong><br> Look that no further surfaces are sealed. If one nevertheless seals further surfaces, then already sealed surfaces are to be opened for it";"Poco meno della metà dell'area studiata è sigillata.Le <strong>zone sigillate</strong> sono aree morte in cui non cresce e non vive nulla. Qui non cresce e non vive nulla. <br><strong>Suggerimento per migliorare la situazione:</strong><br> Ci sono modi per aprire aree sigillate come parcheggi o aree di sosta? Ad esempio, i piazzali asfaltati possono essere trasformati in piazzali di ghiaia. O almeno essere ricoperte da una <strong>pavimentazione con intercapedini permeabili all'acqua</strong>. I tetti piani possono essere rinverditi. <br><strong>Consiglio per la manutenzione:</strong><br> Assicuratevi che non vengano sigillate altre superfici. Qualora venissero sigillate altre superfici, le aree già sigillate devono essere aperte per compensare le nuove aree sigillate.";
A11.3;"Weniger als ein Drittel des untersuchten Gebietes ist versiegelt. Das ist gut. Denn <strong>versiegelte Flächen</strong> sind tot. Hier wächst und lebt nichts. <br><strong>Pflege-Tipp:</strong><br>  Schau, dass keine weiteren Flächen versiegelt werden. Falls man dennoch weitere Flächen versiegelt, dann sollen dafür bereits versiegelte Flächen geöffnet werden. ";"Moins d'un tiers de la zone d'étude est imperméable. C'est une bonne chose. Car les <strong>surfaces imperméabilisées</strong> sont mortes. Rien n'y pousse ni n'y vit. <br><strong>Conseil d'entretien :</strong><br> veille à ne pas imperméabiliser d'autres surfaces. Si c'est tout de même le cas, il faut alors ouvrir des surfaces déjà imperméabilisées.";"Less than a third of the area studied is sealed. This is good. Because <strong>sealed areas</strong> are dead. Nothing grows or lives here. <br><strong>Maintenance Tip:</strong><br> Look that no further areas are sealed. If one nevertheless seals further surfaces, then already sealed surfaces are to be opened for it.";"Meno di un terzo dell'area esaminata è sigillata. Ciò è positivo poiché le <strong>zone sigillate</strong> sono aree morte in cui non cresce e non vive nulla.<br><strong>Consiglio per la manutenzione:</strong><br> Assicuratevi che non vengano sigillate altre superfici. Qualora venissero sigillate altre superfici, le aree già sigillate devono essere aperte per compensare le nuove aree sigillate.";
A12.0;Du hast keine Flächen mit Rasen markiert. <strong>Rasenflächen</strong> sind sehr arm an verschiedenen Lebewesen. Immerhin kann Wasser auf Rasenflächen in den Boden versickern.;"Tu n'as pas indiqué de surface de pelouse. <strong>Les pelouses</strong> sont très pauvres en organismes vivants. Cependant, l'eau peut pénétrer dans le sol à travers les pelouses.";"You have not marked any areas with lawn. <strong>Lawn areas</strong> are very poor in various creatures. After all, water can seep into the ground on lawns";Non avete contrassegnato nessuna zona che risulta essere ricoperta con l'erba (prato all'inglese). <strong>I prati all'inglese</strong> sono molto poveri di organismi viventi. L'unico vantaggio è che nei prati all'inglese l'acqua può infiltrarsi nel terreno.;
A12.1;"Mehr als die Hälfte des untersuchten Gebietes ist Rasen. <strong>Rasenflächen</strong> sind sehr arm an verschiedenen Lebewesen. <br><strong>Verbesserungs-Tipp:</strong><br> Gibt es Möglichkeiten, Rasenflächen in Blumenwiesen oder Flächen mit Kies und Geröll umzuwandeln? Oder lassen sich heimische Blumen, Sträucher oder Bäume auf solchen Rasenflächen anpflanzen? Dabei kann dich eine Fachperson beraten. Solche Personen und Unternehmen findest du unter <strong><a href=https://www.globe-swiss.ch/de/Angebote/BioDivSchool/#rubric=more"" target=""_blank"">Weiterführende Infos</a></strong> auf globe-swiss.ch > Angebote > BioDivSchool.""";"Plus de la moitié de la zone d'étude est une pelouse. <strong>Les pelouses</strong> sont très pauvres en organismes vivants. <br><strong>Conseil d'amélioration :</strong><br> existe-t-il des possibilités de transformer les pelouses en prairies fleuries ou en surfaces avec du gravier et des cailloux ? Ou est-il possible de planter des fleurs, des buissons ou des arbres indigènes sur ces pelouses ? Un-e spécialiste peut te conseiller. Tu trouveras ce genre de personne et d'entreprise dans <strong><a href=https://www.globe-swiss.ch/fr/Offres/BioDivSchool/#rubric=more"" target=""_blank"">Informations complémentaires</a></strong> de www.globe-swiss.ch > En savoir plus > BioDivSchool.";"More than half of the area studied is lawn. <strong>Turf areas</strong> are very poor in various living organisms. <br><strong>Improvement Tip:</strong><br> Are there ways to convert lawns to flower meadows or areas with gravel and boulders? Or can native flowers, shrubs or trees be planted in such lawns? A professional from the <strong>BioDiv contact list</strong> can advise you on this";"Più della metà dell'area studiata è ricoperta da erba (prato all'inglese). I <strong>prati all'inglese</strong> sono molto poveri di biodiversità animale. <br><strong>Suggerimento per migliorare la situazione:</strong><br> esistono modi per convertire i prati all'inglese in prati fioriti o aree con ghiaia e massi? Oppure si possono piantare e/o seminare fiori, arbusti o alberi autoctoni su questi prati? Uno specialista dell'elenco dei contatti della <strong>BioDiv</strong> può fornirvi una consulenza in merito.";
A12.2;"Weniger als die Hälfte des untersuchten Gebietes ist Rasen. Das ist gut, könnte aber noch besser sein. Denn <strong>Rasenflächen</strong> sind sehr arm an verschiedenen Lebewesen. <br><strong>Verbesserungs-Tipp:</strong><br> Gibt es Möglichkeiten, Rasenflächen in Blumenwiesen oder Flächen mit Kies und Geröll umzuwandeln? Oder lassen sich heimische Blumen, Sträucher oder Bäume auf solchen Rasenflächen anpflanzen? Dabei kann dich eine Fachperson beraten. Solche Personen und Unternehmen findest du unter <strong><a href=https://www.globe-swiss.ch/de/Angebote/BioDivSchool/#rubric=more"" target=""_blank"">Weiterführende Infos</a></strong> auf globe-swiss.ch > Angebote > BioDivSchool. <br><strong>Pflege-Tipp:</strong><br>  Schau, dass keine weiteren Flächen in Rasen umgewandelt werden. Und achte darauf, dass Wiesen nicht zu oft gemäht werden.""";"Moins de la moitié de la zone d'étude est de la pelouse. C'est bien, mais cela pourrait être encore mieux. En effet, <strong>les pelouses</strong> sont très pauvres en organismes vivants. <br><strong>Conseil d'amélioration :</strong><br> existe-t-il des possibilités de transformer les pelouses en prairies fleuries ou en surfaces avec du gravier et des cailloux ? Ou est-il possible de planter des fleurs, des buissons ou des arbres indigènes sur ces pelouses ? Un-e spécialiste peut te conseiller. Tu trouveras ce genre de personne et d'entreprise dans <strong><a href=https://www.globe-swiss.ch/fr/Offres/BioDivSchool/#rubric=more"" target=""_blank"">Informations complémentaires</a></strong> de www.globe-swiss.ch > En savoir plus > BioDivSchool. <br><strong>Conseil d'entretien :</strong><br> veille à ce qu'aucune autre surface ne soit transformée en gazon. Et veille à ce que les prairies ne soient pas tondues trop souvent.";"Less than half of the area surveyed is lawn. This is good, but could be better. This is because <strong>lawns</strong> are very poor in a variety of organisms. <br><strong>Improvement Tip:</strong><br> Are there ways to convert lawns to flower meadows or areas with gravel and boulders? Or can native flowers, shrubs or trees be planted in such lawns? A professional from the <strong>BioDiv contact list</strong> can advise you on this. <br><strong>Maintenance Tip:</strong><br>Look that no other areas are converted to lawn. And make sure lawns are not mowed too often";"Meno della metà dell'area studiata è ricoperta da erba (prato all'inglese). Ciò è positivo, ma la situazione potrebbe essere ulteriormente migliorata in quanto i <strong>prati all'inglese</strong> sono molto poveri di biodiversità animale. <br><strong>Suggerimento per migliorare la situazione:</strong><br> esistono modi per convertire i prati all'inglese in prati fioriti o aree con ghiaia e massi? Oppure si possono piantare e/o seminare fiori, arbusti o alberi autoctoni su questi prati? Uno specialista dell'elenco dei contatti della <strong>BioDiv</strong> può fornirvi una consulenza in merito. <br><strong>Consiglio per la manutenzione:</strong><br> Assicuratevi che nessun'altra area venga trasformata in prato e assicuratevi che i prati non vengano tagliati troppo spesso.";
A12.3;"Weniger als ein Viertel des untersuchten Gebietes ist Rasen. Das ist sehr gut! Denn <strong>Rasenflächen</strong> sind sehr arm an verschiedenen Lebewesen. <br><strong>Pflege-Tipp:</strong><br>  Schau, dass keine weiteren Flächen in Rasen umgewandelt werden. Und achte darauf, dass Wiesen nicht zu oft gemäht werden.";"Moins d'un quart de la zone d'étude est de la pelouse. C'est une très bonne chose ! En effet, <strong>les pelouses</strong> sont très pauvres en organismes vivants. <br><strong>Conseil d'entretien :</strong><br> veille à ce qu'aucune autre surface ne soit transformée en gazon. Et veille à ce que les prairies ne soient pas tondues trop souvent";Less than a quarter of the surveyed area is lawn. This is very good! Because <strong>lawns</strong> are very poor in various creatures. <br><strong>Maintenance Tip:</strong><br> Look to see that no more areas are converted to lawn. And make sure that meadows are not mowed too often;Meno di un quarto dell'area rilevata è ricoperto da erba (prato all'inglese). Questo è molto positivo! Perché i <strong>prati all'inglese</strong> sono molto poveri di biodiversità animale. <br><strong>Consiglio per la manutenzione:</strong><br> Assicuratevi che nessun'altra area venga trasformata in prato e assicuratevi che i prati non vengano tagliati troppo spesso.;
A13.0;"Du hast keine Flächen-Elemente markiert.  Je mehr verschiedenartige Flächen es gibt, desto mehr verschiedene Lebewesen finden darin Platz. <br>Verbesserungs-Tipp:<br>Schaffe eines oder mehrere der folgenden Flächen-Elemente:<br><ul><li>Gemüsebeete, Beete mit Wildpflanzen</li><li>Trockenstandorte wie Kies, Sand, Ruderalflächen</li><li>Wiesen deren Gras mindestens einmal im Jahr höher als 10 cm ist</li><li>Sträuchern und/oder Hecken</li><li>Bäumen, Baumgruppen oder Wald</li><li>Wasserflächen</li></ul>";"Tu n'as pas marqué d'éléments structurel. Plus il y a de surfaces différentes, plus il y a d'organismes différents. <br>Conseil d'amélioration :<br>Crée un ou plusieurs des éléments structurels suivants:<br><ul><li> jardin potager, plate-bande de plantes sauvages</li><li>milieu sec tel que gravier, sable, zone rudérale</li><li>prairie dont l'herbe dépasse 10 cm au moins une fois par an</li><li>arbuste et/ou haie</li><li>arbre, bousquet ou forêt</li><li>plan d'eau</li></ul>";"You have not marked any area elements.  The more diverse areas there are, the more diverse creatures there are in them. <br>Improvement Tip:<br>Create one or more of the following area elements:<br><ul><li>Vegetable beds, beds with wild plants</li><li>Dry sites such as gravel, sand, ruderal areas</li><li>Meadows whose grass is higher than 10 cm at least once a year</li><li>Shrubs and/or hedges</li><li>Trees, groves of trees, or forest</li><li>Water areas</li></ul>";"Non è stato contrassegnato nessun elemento dell'area studiata.  Maggiore è la varietà di aree, migliore sarà la biodiversità. <br>Suggerimento per migliorare la situazione:<br>Creare uno o più dei seguenti tipologie di superficie:<br><li><strong>Aiuole vegetali</strong> in cui sono presenti piante selvatiche autoctone</li><li><strong>Siti secchi</strong> in cui è presente ghiaia, sabbia, chiamati anche <strong>siti ruderali</strong></li><li><strong>Prati</strong> in cui l'erba è più alta di 10 cm almeno una volta all'anno</li><li><strong>Arbusti e/o siepi</strong></li><li><strong>Alberi, gruppi di alberi o boschi</strong></li><li><strong>Zone umide</strong> (con stagni o piccoli ruscelli)</li></ul>";
A13.1;" Das untersuchte Gebiet hat nur sehr wenige verschiedene Lebensräume. Je mehr verschiedenartige Lebensräume es gibt, desto mehr verschiedene Lebewesen finden darin Platz.<br><br><strong>Verbesserungs-Tipp:</strong><br> Schaffe einen oder mehrere der folgenden Lebensräume:<ul><li><strong>Gemüsebeete, Beete mit Wildpflanzen</strong></li><li><strong>Trockenstandorte</strong> wie Kies, Sand, Ruderalflächen</li><li><strong>Wiesen</strong>, deren Gras mindestens einmal im Jahr höher als 10 cm ist</li><li><strong>Sträuchern und/oder Hecken</strong></li><li><strong>Bäumen, Baumgruppen oder Wald</strong></li><li><strong>Wasserflächen</strong></li></ul>";"La zone d'étude ne comporte que très peu d'habitats différents. Plus il y a d'habitats différents, plus il y a d'organismes différents.<br><br><strong>Conseil d'amélioration :</strong><br>crée un ou plusieurs des habitats suivants :<ul><li><strong>jardin potager, plate-bande de plantes sauvages</strong></li><li><strong>milieu  sec</strong> tels que gravier, sable, zone rudérale</li><li><strong>prairie</strong> dont l'herbe dépasse 10 cm au moins une fois par an</li><li><strong>buisson et/ou haie</strong></li>;<li><strong>arbre, bosquet ou forêt</strong></li><li><strong>plan d'eau</strong></li></ul>";" The surveyed area has very few diverse habitats. The more diverse habitats there are, the more diverse creatures can be found in them.<br><br><strong>Improvement Tip:</strong><br>Create one or more of the following habitats:<ul><li><strong>vegetable beds, beds with wild plants</strong></li><li><strong>dry sites</strong> such as gravel, sand, ruderal areas</li><li><strong>meadows</strong> with grass taller than 10 cm at least once a year</li><li><strong>shrubs and/or hedges</strong></li><li><strong>trees, groves of trees, or forest</strong></li><li><strong>water features</strong></li></ul>";" L'area esaminata presenta pochi habitat diversificati. Più habitat diversificati ci sono, maggiore sarà la biodiversità animale che si può trovare in essi.<br><br><strong>Suggerimento per migliorare la situazione:</strong><br>Creare uno o più dei seguenti habitat:<ul><li><strong>Aiuole vegetali</strong> in cui sono presenti piante selvatiche autoctone</li><li><strong>Siti secchi</strong> in cui è presente ghiaia, sabbia, chiamati anche <strong>siti ruderali</strong></li><li><strong>Prati</strong> in cui l'erba è più alta di 10 cm almeno una volta all'anno</li><li><strong>Arbusti e/o siepi</strong></li><li><strong>Alberi, gruppi di alberi o boschi</strong></li><li><strong>Zone umide</strong> (con stagni o piccoli ruscelli)</li></ul>";
A13.2;"Das untersuchte Gebiet hat nur drei bis vier von sechs möglichen Lebensräumen.<br>Zudem dominiert der folgende Lebensraum: [dominierenden Lebensraum einsetzen] <br><strong>Verbesserungs-Tipp:</strong><br> Schau, dass du Teile des dominierenden Flächen-Elements ersetzen kannst durch:<ul><li><strong>Gemüsebeete, Beete mit Wildpflanzen</strong></li><li><strong>Trockenstandorte</strong> wie Kies, Sand, Ruderalflächen</li><li><strong>Wiesen</strong>, deren Gras mindestens einmal im Jahr höher als 10 cm ist</li><li>Sträuchern und/oder Hecken</li><li><strong>Bäumen, Baumgruppen oder Wald</strong></li><li><strong>Wasserflächen</strong></li></ul>";"La zone d'étude ne comporte que trois ou quatre habitats sur six possibles.<br>De plus, l'habitat suivant domine : [insérer l'habitat dominant] <br><strong>Conseil d'amélioration :</strong><br> regarde si tu peux remplacer des parties de l'habitat dominant par un des habitats suivants :<ul><li><strong> jardin potager, plate-bande de plantes sauvages</strong></li><li><strong>milieu sec</strong> tel que gravier, sable, zone rudérale</li><li><strong>prairie</strong> dont l'herbe dépasse 10 cm au moins une fois par an</li><li>buisson et/ou haie</li><strong>arbre, bosquet ou forêt</strong></li><strong>plan d'eau</strong></li></ul>";"The surveyed area has only three to four of six possible habitats.<br>In addition, the following habitat is dominant: [insert dominant habitat] <br><strong>Improvement Tip:</strong><br>See that you can replace parts of the dominant area element with:<ul><li><strong>vegetable beds, beds with wild plants</strong></li><li><strong>dry sites</strong> such as gravel, sand, ruderal areas</li><li><strong>meadows</strong> whose grass is taller than 10 cm at least once a year</li><li>shrubs and/or hedges</li><li><strong>trees, groves of trees, or forest</strong></li><li><strong>water areas</strong></li></ul>";"L'area esaminata presenta solo tre o quattro dei sei habitat possibili.<br>Inoltre, domina il seguente habitat: [inserire habitat dominante] <br><strong>Suggerimento per migliorare la situazione:</strong><br> provate ad informarvi se sia possibile sostituire parti dell'area dominante con:<ul><li><strong>Aiuole vegetali</strong> in cui sono presenti piante selvatiche autoctone</li><li><strong>Siti secchi</strong> in cui è presente ghiaia, sabbia, chiamati anche <strong>siti ruderali</strong></li><li><strong>Prati</strong> in cui l'erba è più alta di 10 cm almeno una volta all'anno</li><li><strong>Arbusti e/o siepi</strong></li><li><strong>Alberi, gruppi di alberi o boschi</strong></li><li><strong>Zone umide</strong> (con stagni o piccoli ruscelli)</li></ul>";
